bs_p,bs_r,bs_f
54.339999999999996,52.68000000000001,53.49
53.910000000000004,58.13,55.94
76.99000000000001,65.42999999999999,70.74000000000001
72.55,62.870000000000005,67.36999999999999
72.41,62.5,67.09
59.78,62.45,61.09
64.41,66.59,65.48
76.32,65.51,70.5
53.25,58.879999999999995,55.92
67.5,60.45,63.78
86.00999999999999,65.10000000000001,74.11
59.089999999999996,52.35999999999999,55.52
67.66,60.85,64.08
52.53,50.49,51.49
77.21000000000001,63.89,69.92
62.19,61.61,61.9
58.879999999999995,69.49,63.74999999999999
70.98,65.44,68.10000000000001
63.029999999999994,63.59,63.31
59.46,62.86000000000001,61.11
67.30000000000001,57.92,62.25000000000001
54.559999999999995,57.35,55.92
74.1,65.44,69.5
82.12,71.41999999999999,76.4
66.09,63.959999999999994,65.01
72.28,63.99,67.88
74.07000000000001,62.419999999999995,67.75
51.31,51.57000000000001,51.44
69.65,64.3,66.86999999999999
66.47,61.86000000000001,64.08
60.38,56.76,58.51
64.92,63.42,64.16
52.080000000000005,54.13,53.09
64.7,58.64,61.519999999999996
73.55000000000001,59.69,65.9
67.97,61.49,64.57000000000001
50.8,54.84,52.739999999999995
59.46,58.52,58.989999999999995
70.16,73.8,71.93
76.63,60.29,67.47999999999999
57.79,57.53,57.66
66.13,61.96,63.970000000000006
68.44,63.0,65.61
70.52000000000001,59.919999999999995,64.79
70.5,63.06,66.57
68.62,69.64,69.13
83.76,67.38,74.68
66.75,60.89,63.690000000000005
53.23,61.44,57.04
53.93,68.93,60.519999999999996
64.53,55.88999999999999,59.9
76.8,61.96,68.58999999999999
90.7,87.76,89.21
55.400000000000006,61.39,58.24
55.37,54.879999999999995,55.120000000000005
50.28,50.580000000000005,50.43
59.57,66.2,62.71
64.01,63.839999999999996,63.93
68.83,67.07,67.94
70.97,65.83,68.30000000000001
66.79,64.55,65.64999999999999
53.76,59.709999999999994,56.58
70.73,62.949999999999996,66.62
65.52,62.35000000000001,63.89
59.31999999999999,55.86,57.54
62.51,64.11,63.3
59.08,57.36,58.209999999999994
69.17999999999999,63.949999999999996,66.46
77.58,69.44,73.29
71.61999999999999,63.38,67.25
87.15,84.59,85.85000000000001
84.91,81.63,83.24000000000001
86.04,68.91000000000001,76.53
76.97,63.849999999999994,69.8
73.86,60.919999999999995,66.77
69.15,61.82,65.28
65.18,61.4,63.23
60.42999999999999,55.28999999999999,57.74
73.02,64.34,68.41000000000001
73.92999999999999,64.92,69.13
74.85000000000001,65.16,69.67
56.489999999999995,55.74,56.120000000000005
61.160000000000004,61.08,61.12
65.23,54.82,59.58
76.64999999999999,62.38,68.78
69.1,61.12,64.87
64.05,62.029999999999994,63.019999999999996
55.230000000000004,57.50999999999999,56.35
74.06,64.9,69.17999999999999
67.93,70.27,69.08
59.98,61.83,60.89
72.14,68.41000000000001,70.22
64.97,56.35,60.36
73.75,69.26,71.44
60.6,61.529999999999994,61.06
61.25000000000001,59.199999999999996,60.209999999999994
67.14,62.51,64.74
55.06999999999999,54.86,54.96
86.11999999999999,81.0,83.48
66.52,62.38,64.38000000000001
63.31,60.699999999999996,61.980000000000004
72.07000000000001,61.69,66.47999999999999
62.91,60.4,61.629999999999995
82.26,60.74,69.88
66.75,70.06,68.36
75.29,65.35,69.97
71.33,67.7,69.47
58.64,53.61,56.010000000000005
76.89,67.08,71.65
60.199999999999996,61.94,61.06
67.69,77.75999999999999,72.38
77.55,70.0,73.58
59.39,52.86,55.94
67.86999999999999,60.86,64.17
60.029999999999994,59.150000000000006,59.58
65.03,61.870000000000005,63.41
64.78,63.54,64.14999999999999
67.58999999999999,60.209999999999994,63.690000000000005
72.39,69.37,70.85000000000001
74.86,65.23,69.71000000000001
67.80000000000001,68.08999999999999,67.94
73.92999999999999,62.64999999999999,67.83
65.33,59.419999999999995,62.239999999999995
70.28,68.17999999999999,69.21000000000001
54.730000000000004,57.21000000000001,55.94
71.66,63.0,67.05
74.62,66.31,70.22
77.37,68.08999999999999,72.43
67.7,63.49,65.53
71.23,66.93,69.02000000000001
81.64,72.95,77.05
62.160000000000004,54.769999999999996,58.230000000000004
64.24,59.27,61.660000000000004
74.52,63.029999999999994,68.28999999999999
74.39,66.86999999999999,70.43
70.52000000000001,63.94,67.07
65.12,60.42999999999999,62.69
66.17,63.970000000000006,65.05
56.3,58.17,57.220000000000006
79.13,69.81,74.18
67.12,62.160000000000004,64.55
65.3,59.79,62.419999999999995
72.11999999999999,61.27,66.25
68.27,62.4,65.2
69.67,65.68,67.62
63.41,60.51,61.92999999999999
68.44,60.550000000000004,64.25
57.010000000000005,64.36,60.46
86.42,67.45,75.76
77.25,70.93,73.95
66.69,59.98,63.160000000000004
55.24,55.42,55.33
58.51,62.260000000000005,60.33
67.99,58.15,62.69
54.900000000000006,49.72,52.190000000000005
64.72,52.800000000000004,58.15
57.599999999999994,57.91,57.75
50.480000000000004,58.84,54.339999999999996
79.60000000000001,68.67,73.72999999999999
66.95,57.86,62.08
77.71000000000001,73.72999999999999,75.67
69.67999999999999,60.06,64.51
68.54,65.81,67.15
71.39999999999999,64.75,67.91
71.71,58.599999999999994,64.49000000000001
73.39,63.31,67.97999999999999
57.60999999999999,58.08,57.84
69.31,55.65,61.73
54.05,55.55,54.790000000000006
62.44,55.13,58.56
69.58,61.89,65.51
63.61,63.6,63.61
70.17,71.12,70.64
71.2,61.14000000000001,65.78
49.9,53.21,51.5
59.919999999999995,55.7,57.730000000000004
76.79,62.160000000000004,68.7
58.68,61.83,60.22
70.37,60.69,65.16999999999999
60.72,55.410000000000004,57.940000000000005
81.97,65.06,72.55
74.22999999999999,67.64,70.78
75.07000000000001,65.38000000000001,69.89
78.39,67.33,72.44
61.89,70.36,65.85
82.0,84.44,83.2
71.21,61.67,66.10000000000001
80.5,65.94,72.5
73.59,62.32,67.49000000000001
67.75,68.03,67.89
55.61000000000001,56.57,56.089999999999996
53.2,56.68,54.879999999999995
52.96999999999999,56.75,54.790000000000006
69.65,63.89,66.64999999999999
64.39,65.84,65.11
52.15,50.28,51.2
77.05,62.25000000000001,68.86
72.45,60.34,65.84
62.36000000000001,59.9,61.11
64.84,61.150000000000006,62.94
61.71,56.16,58.8
77.01,80.75,78.84
82.98,77.36,80.07
61.529999999999994,57.67,59.540000000000006
70.78999999999999,65.34,67.95
75.17,72.63,73.88
74.48,62.5,67.97
58.699999999999996,60.540000000000006,59.61
52.949999999999996,60.709999999999994,56.57
55.620000000000005,53.99,54.790000000000006
56.92,50.55,53.55
68.89999999999999,64.03,66.38
59.709999999999994,60.8,60.25
57.379999999999995,63.349999999999994,60.22
70.15,62.74999999999999,66.24
74.41,61.739999999999995,67.47999999999999
74.0,67.75,70.74000000000001
64.31,66.67999999999999,65.48
65.09,57.50999999999999,61.06
83.11,62.46000000000001,71.32
68.96,64.53999999999999,66.67999999999999
70.39999999999999,60.96,65.34
66.78,61.550000000000004,64.05999999999999
56.64,58.96,57.78
65.60000000000001,64.42999999999999,65.01
52.53,51.339999999999996,51.93
67.17999999999999,61.61,64.27000000000001
73.13,72.63,72.88
66.27,61.83,63.970000000000006
64.94,59.99,62.36000000000001
54.400000000000006,54.279999999999994,54.339999999999996
74.53999999999999,67.47999999999999,70.83
70.26,73.97,72.07000000000001
71.72,63.43,67.32000000000001
81.11,73.46000000000001,77.10000000000001
69.57,62.71,65.96
79.3,66.63,72.41
70.95,58.63,64.2
66.67999999999999,53.400000000000006,59.3
74.69,85.5,79.73
67.73,65.33,66.51
72.0,69.96,70.97
76.11,73.34,74.7
68.65,61.9,65.10000000000001
79.31,68.99,73.79
81.8,69.21000000000001,74.98
71.78999999999999,63.5,67.39
74.58,63.019999999999996,68.32000000000001
72.00999999999999,63.54,67.51
59.27,61.809999999999995,60.51
77.86999999999999,68.45,72.86
80.19,64.14999999999999,71.27
69.49,65.44,67.4
80.07,65.69,72.17
45.26,54.15,49.309999999999995
65.28,62.22,63.72
87.87,72.45,79.42
61.3,64.12,62.68
70.94,59.24,64.56
85.89,86.26,86.08
69.87,66.55,68.17
62.57,56.05,59.13
64.87,63.739999999999995,64.3
74.94,64.84,69.53
69.97,64.33,67.03
67.86999999999999,63.0,65.34
71.7,64.73,68.03
67.15,65.84,66.49000000000001
65.59,58.46,61.82
81.6,65.51,72.67
74.46000000000001,63.51,68.55
72.6,65.19,68.7
69.86,62.529999999999994,65.99000000000001
73.52,62.32,67.46
77.51,70.74000000000001,73.97
74.62,64.35,69.1
55.69,57.8,56.720000000000006
82.19999999999999,70.92,76.14
60.3,53.949999999999996,56.95
62.150000000000006,61.550000000000004,61.85000000000001
56.15,69.19,62.0
62.89,64.21,63.54
60.25,55.83,57.96
66.9,61.919999999999995,64.32
68.5,61.029999999999994,64.55
66.02,62.64999999999999,64.29
75.17,63.27,68.71000000000001
59.730000000000004,64.64,62.09
90.58,90.42,90.5
73.37,63.55,68.11
60.440000000000005,57.550000000000004,58.96
64.79,62.62,63.690000000000005
58.599999999999994,61.75000000000001,60.129999999999995
54.16,53.910000000000004,54.03
56.43,52.62,54.459999999999994
73.53,64.48,68.71000000000001
57.50999999999999,53.93,55.66
58.42,51.54,54.769999999999996
70.83,61.83,66.02
66.3,62.019999999999996,64.09
62.470000000000006,54.459999999999994,58.19
66.72,64.4,65.53999999999999
61.24000000000001,60.86,61.050000000000004
69.35,64.75999999999999,66.97
56.16,61.629999999999995,58.77
58.4,60.589999999999996,59.48
74.21,65.62,69.65
57.43000000000001,65.74,61.309999999999995
60.88,61.3,61.09
46.839999999999996,57.47,51.61
77.83,59.72,67.58
60.260000000000005,75.35,66.96
80.64,65.88000000000001,72.52
55.769999999999996,60.0,57.8
75.06,81.38,78.09
57.58,59.13,58.35
64.66,60.97,62.760000000000005
70.35,60.870000000000005,65.27
61.760000000000005,59.12,60.41
67.99,62.41,65.08
66.49000000000001,64.12,65.28
54.16,60.160000000000004,56.99999999999999
45.62,50.91,48.120000000000005
73.50999999999999,65.91,69.5
60.24,56.86,58.5
78.85,72.89999999999999,75.76
74.37,68.08,71.09
61.150000000000006,54.6,57.69
76.83,63.27,69.39
58.98,65.71000000000001,62.160000000000004
74.19,65.25999999999999,69.44
70.62,60.199999999999996,64.99000000000001
78.25,65.92,71.56
66.52,65.88000000000001,66.2
52.76,60.040000000000006,56.169999999999995
60.72,61.519999999999996,61.12
59.29,56.89999999999999,58.07
71.33,65.69,68.39
54.7,53.75,54.22
68.30000000000001,64.3,66.24
69.63000000000001,63.73,66.55
58.29,59.56,58.919999999999995
61.18,57.96,59.53000000000001
64.25999999999999,68.56,66.34
51.959999999999994,57.31,54.50000000000001
59.46,60.69,60.07
65.3,64.34,64.82
77.83,65.5,71.13000000000001
65.60000000000001,78.27,71.38
66.45,60.86,63.53
70.06,63.470000000000006,66.60000000000001
67.49000000000001,66.67,67.08
69.08,66.18,67.60000000000001
84.91,65.77,74.13
64.95,55.84,60.050000000000004
68.31,67.11,67.7
73.63,62.0,67.32000000000001
54.98,57.53,56.220000000000006
63.61,62.35000000000001,62.980000000000004
72.05,64.17,67.88
71.48,66.72,69.02000000000001
64.07000000000001,60.57,62.27
66.18,63.56,64.84
57.26,51.459999999999994,54.21
77.66999999999999,66.82000000000001,71.84
73.22,66.29,69.59
49.82,51.959999999999994,50.870000000000005
54.449999999999996,61.95,57.96
55.08,51.31,53.13
58.46,55.05,56.699999999999996
64.88000000000001,63.49,64.18
56.730000000000004,62.29,59.38
69.46,65.4,67.36999999999999
56.49999999999999,63.53,59.809999999999995
71.93,60.35,65.64
53.76,54.900000000000006,54.33
54.93,57.269999999999996,56.08
68.08999999999999,61.24000000000001,64.48
54.42,58.89,56.57
66.69,60.99,63.71
73.27,66.21000000000001,69.56
51.839999999999996,60.519999999999996,55.85
65.45,53.99,59.17
70.95,65.88000000000001,68.32000000000001
81.86,57.75,67.73
66.41,61.870000000000005,64.05999999999999
63.739999999999995,60.440000000000005,62.03999999999999
59.160000000000004,59.96,59.56
69.8,59.919999999999995,64.49000000000001
57.16,61.150000000000006,59.089999999999996
52.78,54.169999999999995,53.47
75.61,72.00999999999999,73.77
73.42,64.24,68.52000000000001
66.08000000000001,61.7,63.81
69.3,59.650000000000006,64.12
73.13,69.66,71.35000000000001
63.49,62.39,62.94
71.96000000000001,59.97,65.42
50.46000000000001,58.209999999999994,54.059999999999995
74.79,67.43,70.92
90.66,77.86999999999999,83.78
63.7,73.31,68.17
78.19,67.03,72.18
67.32000000000001,59.88,63.39
56.95,59.940000000000005,58.41
64.69,63.53,64.11
71.52,61.17,65.94
68.76,67.24,67.99
56.49999999999999,61.71,58.989999999999995
50.93,53.36,52.12
74.28,66.59,70.23
58.10999999999999,66.93,62.21
59.5,52.26,55.65
64.33,61.49,62.88
78.62,77.98,78.3
64.02,65.16,64.59
63.580000000000005,58.02,60.67
53.26,61.7,57.17
71.74000000000001,63.22,67.21000000000001
67.85,59.760000000000005,63.55
57.709999999999994,58.68,58.199999999999996
80.82000000000001,66.97999999999999,73.25
83.25,83.49,83.37
54.910000000000004,62.28,58.37
65.71000000000001,59.31999999999999,62.35000000000001
62.73,60.57,61.629999999999995
73.24000000000001,62.28,67.32000000000001
67.78,62.4,64.98
76.27000000000001,61.44,68.06
50.89,52.38,51.62
78.38000000000001,67.04,72.27
67.93,68.67999999999999,68.31
56.53,58.18,57.34
63.28,60.870000000000005,62.050000000000004
54.55,61.44,57.79
67.86,60.529999999999994,63.99
67.62,60.12,63.65
68.03,63.04,65.44
78.36999999999999,68.07,72.86
61.150000000000006,55.669999999999995,58.28
72.3,56.36,63.339999999999996
77.84,74.72,76.25
56.67,63.660000000000004,59.96
54.05,62.41,57.93000000000001
70.83,66.38,68.53
78.62,66.8,72.23
71.04,65.39,68.10000000000001
70.21,60.11,64.75999999999999
62.970000000000006,62.470000000000006,62.72
59.39,63.61,61.42999999999999
52.290000000000006,57.93000000000001,54.96
61.12,60.78,60.95
72.3,60.980000000000004,66.16
83.32000000000001,81.39,82.34
70.05,62.029999999999994,65.8
90.64,87.33,88.94999999999999
57.64,61.260000000000005,59.39
80.43,70.62,75.2
83.96000000000001,67.5,74.83999999999999
61.29,63.9,62.57
69.04,60.870000000000005,64.7
48.92,53.75,51.22
73.21,72.49,72.85000000000001
71.39,63.129999999999995,67.01
44.2,53.61,48.449999999999996
63.68000000000001,66.31,64.97
66.33,52.55,58.64
79.56,61.45,69.34
82.57,63.43,71.75
62.74999999999999,62.11,62.43
70.87,60.33,65.18
81.02000000000001,68.52000000000001,74.25
71.78,64.29,67.83
74.9,63.38,68.66
66.53999999999999,63.800000000000004,65.14
65.35,62.46000000000001,63.870000000000005
61.199999999999996,65.4,63.23
68.05,63.580000000000005,65.74
70.61,63.1,66.64
72.72,61.809999999999995,66.83
63.1,54.800000000000004,58.660000000000004
81.96,71.67,76.47
62.07,63.13999999999999,62.6
63.6,60.709999999999994,62.12
67.56,62.36000000000001,64.85
72.54,65.07,68.60000000000001
75.8,64.9,69.93
80.66,83.95,82.27
68.27,63.22,65.64999999999999
63.580000000000005,60.25,61.870000000000005
57.37,54.1,55.67999999999999
78.11,69.19999999999999,73.38
70.00999999999999,78.64999999999999,74.08
67.06,60.42999999999999,63.57000000000001
67.25999999999999,60.809999999999995,63.870000000000005
67.39,59.91,63.43
79.85,81.92,80.87
69.84,63.019999999999996,66.25
89.57000000000001,81.47999999999999,85.34
44.940000000000005,53.910000000000004,49.02
74.64,63.89,68.85
65.94,62.72,64.29
69.36,66.56,67.93
54.81,67.16,60.36
86.31,79.09,82.54
55.00000000000001,51.559999999999995,53.23
85.56,62.129999999999995,71.99
53.349999999999994,57.26,55.24
64.28,53.23,58.24
64.44,58.34,61.24000000000001
56.489999999999995,63.65,59.86
65.5,58.25,61.67
65.92,67.29,66.60000000000001
65.88000000000001,62.19,63.980000000000004
65.78,64.5,65.13
59.78,62.18,60.96
60.050000000000004,54.0,56.87
64.92,66.07,65.49000000000001
70.91,65.8,68.26
72.69,63.470000000000006,67.77
62.68,61.14000000000001,61.9
66.83,64.2,65.49000000000001
64.05,62.91,63.480000000000004
64.53,57.54,60.84
67.19000000000001,65.60000000000001,66.39
65.77,60.3,62.92
60.150000000000006,54.790000000000006,57.34
80.21000000000001,67.86,73.52
69.83,62.72,66.09
63.44,64.13,63.78
62.73,67.13,64.85
86.61999999999999,66.92,75.5
88.64999999999999,78.75999999999999,83.41
68.60000000000001,61.19,64.68
79.61,67.62,73.13
72.42,66.14,69.14
72.98,65.2,68.87
83.0,67.38,74.37
64.92999999999999,57.489999999999995,60.980000000000004
75.03999999999999,73.22999999999999,74.13
64.66,62.46000000000001,63.54
55.400000000000006,58.13,56.730000000000004
72.08,57.93000000000001,64.23
68.10000000000001,65.12,66.57
77.73,65.03999999999999,70.82000000000001
69.93,61.519999999999996,65.45
70.11,65.55,67.75
53.75,58.08,55.83
65.73,62.849999999999994,64.25999999999999
86.88,68.89999999999999,76.85
60.45,58.98,59.709999999999994
40.21,52.790000000000006,45.65
60.84,62.78,61.79
76.82,68.34,72.33000000000001
57.82000000000001,53.0,55.300000000000004
72.39,82.47,77.10000000000001
70.94,65.88000000000001,68.32000000000001
86.7,77.79,82.01
58.85,57.17,57.99999999999999
58.96,60.06,59.51
68.89999999999999,67.21000000000001,68.05
73.09,62.029999999999994,67.11
56.58,59.91,58.199999999999996
81.28,66.32000000000001,73.05
55.32,57.17,56.230000000000004
67.10000000000001,62.33,64.63
85.57000000000001,64.85,73.78
69.42,61.99,65.49000000000001
71.13000000000001,59.67,64.9
87.64,62.89,73.22999999999999
73.66,65.79,69.5
93.47,70.5,80.38
70.5,62.13999999999999,66.06
81.71000000000001,73.81,77.56
74.18,66.91,70.36
88.51,77.02,82.37
66.84,60.08,63.28
58.10999999999999,67.34,62.39
67.32000000000001,67.36999999999999,67.34
60.019999999999996,58.330000000000005,59.160000000000004
74.11,68.04,70.95
58.809999999999995,54.83,56.75
74.62,67.10000000000001,70.66
82.45,71.17,76.39
55.44,51.89,53.6
84.92,86.91,85.91
81.6,73.77,77.49000000000001
52.26,64.03999999999999,57.550000000000004
68.35,60.28,64.05999999999999
52.059999999999995,61.809999999999995,56.52
59.11,62.71,60.86
61.3,64.61,62.91
97.35000000000001,90.71000000000001,93.91000000000001
59.03,60.14000000000001,59.58
88.09,79.45,83.55
57.08,62.83,59.81999999999999
60.96,67.13,63.89
57.16,68.03,62.12
68.28,62.5,65.25999999999999
63.67,63.6,63.629999999999995
65.82000000000001,57.3,61.27
64.31,64.4,64.36
57.730000000000004,57.08,57.4
85.71,73.8,79.31
61.629999999999995,56.620000000000005,59.019999999999996
57.04,59.43000000000001,58.209999999999994
62.17,63.59,62.870000000000005
60.17,63.68000000000001,61.88
79.14999999999999,66.38,72.21
67.73,62.96000000000001,65.25999999999999
62.870000000000005,61.14000000000001,61.99
68.42,63.580000000000005,65.91
62.99,62.55,62.77
